TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,Year,Month,Hour
1451,cake,2016-11-16 13:52:41,afternoon,weekday,2016-11-16,13:52:41,2016,11,13
1452,coffee,2016-11-16 13:55:04,afternoon,weekday,2016-11-16,13:55:04,2016,11,13
1452,tea,2016-11-16 13:55:04,afternoon,weekday,2016-11-16,13:55:04,2016,11,13
1452,cake,2016-11-16 13:55:04,afternoon,weekday,2016-11-16,13:55:04,2016,11,13
1452,muffin,2016-11-16 13:55:04,afternoon,weekday,2016-11-16,13:55:04,2016,11,13
1453,bread,2016-11-16 13:57:13,afternoon,weekday,2016-11-16,13:57:13,2016,11,13
1454,coffee,2016-11-16 14:06:09,afternoon,weekday,2016-11-16,14:06:09,2016,11,14
1454,bread,2016-11-16 14:06:09,afternoon,weekday,2016-11-16,14:06:09,2016,11,14
1455,coffee,2016-11-16 14:19:12,afternoon,weekday,2016-11-16,14:19:12,2016,11,14
1455,tea,2016-11-16 14:19:12,afternoon,weekday,2016-11-16,14:19:12,2016,11,14
1456,tea,2016-11-16 14:40:47,afternoon,weekday,2016-11-16,14:40:47,2016,11,14
1456,soup,2016-11-16 14:40:47,afternoon,weekday,2016-11-16,14:40:47,2016,11,14
1457,coffee,2016-11-16 14:43:29,afternoon,weekday,2016-11-16,14:43:29,2016,11,14
1457,tea,2016-11-16 14:43:29,afternoon,weekday,2016-11-16,14:43:29,2016,11,14
1457,cake,2016-11-16 14:43:29,afternoon,weekday,2016-11-16,14:43:29,2016,11,14
1458,bread,2016-11-16 14:44:42,afternoon,weekday,2016-11-16,14:44:42,2016,11,14
1458,bread,2016-11-16 14:44:42,afternoon,weekday,2016-11-16,14:44:42,2016,11,14
1459,hearty & seasonal,2016-11-16 14:46:23,afternoon,weekday,2016-11-16,14:46:23,2016,11,14
1460,bread,2016-11-16 14:52:58,afternoon,weekday,2016-11-16,14:52:58,2016,11,14
1460,mineral water,2016-11-16 14:52:58,afternoon,weekday,2016-11-16,14:52:58,2016,11,14
1460,brownie,2016-11-16 14:52:58,afternoon,weekday,2016-11-16,14:52:58,2016,11,14
1461,fudge,2016-11-16 15:02:05,afternoon,weekday,2016-11-16,15:02:05,2016,11,15
1462,muffin,2016-11-16 15:25:49,afternoon,weekday,2016-11-16,15:25:49,2016,11,15
1462,hot chocolate,2016-11-16 15:25:49,afternoon,weekday,2016-11-16,15:25:49,2016,11,15
1462,coffee,2016-11-16 15:25:49,afternoon,weekday,2016-11-16,15:25:49,2016,11,15
1463,tea,2016-11-16 15:30:02,afternoon,weekday,2016-11-16,15:30:02,2016,11,15
1463,muffin,2016-11-16 15:30:02,afternoon,weekday,2016-11-16,15:30:02,2016,11,15
1464,cake,2016-11-16 15:31:29,afternoon,weekday,2016-11-16,15:31:29,2016,11,15
1464,coffee,2016-11-16 15:31:29,afternoon,weekday,2016-11-16,15:31:29,2016,11,15
1465,victorian sponge,2016-11-16 15:34:04,afternoon,weekday,2016-11-16,15:34:04,2016,11,15
1466,soup,2016-11-16 15:35:48,afternoon,weekday,2016-11-16,15:35:48,2016,11,15
1466,sandwich,2016-11-16 15:35:48,afternoon,weekday,2016-11-16,15:35:48,2016,11,15
1466,tea,2016-11-16 15:35:48,afternoon,weekday,2016-11-16,15:35:48,2016,11,15
1467,scandinavian,2016-11-16 15:58:16,afternoon,weekday,2016-11-16,15:58:16,2016,11,15
1468,coffee,2016-11-16 16:16:03,afternoon,weekday,2016-11-16,16:16:03,2016,11,16
1469,bread,2016-11-16 16:21:53,afternoon,weekday,2016-11-16,16:21:53,2016,11,16
1470,tartine,2016-11-16 16:30:20,afternoon,weekday,2016-11-16,16:30:20,2016,11,16
1470,bread,2016-11-16 16:30:20,afternoon,weekday,2016-11-16,16:30:20,2016,11,16
1470,coffee,2016-11-16 16:30:20,afternoon,weekday,2016-11-16,16:30:20,2016,11,16
1471,medialuna,2016-11-16 16:36:06,afternoon,weekday,2016-11-16,16:36:06,2016,11,16
1471,medialuna,2016-11-16 16:36:06,afternoon,weekday,2016-11-16,16:36:06,2016,11,16
1472,bread,2016-11-16 17:03:38,evening,weekday,2016-11-16,17:03:38,2016,11,17
1473,bread,2016-11-16 17:24:32,evening,weekday,2016-11-16,17:24:32,2016,11,17
1473,scandinavian,2016-11-16 17:24:32,evening,weekday,2016-11-16,17:24:32,2016,11,17
1474,bread,2016-11-16 18:25:28,evening,weekday,2016-11-16,18:25:28,2016,11,18
1475,coffee,2016-11-17 07:54:15,morning,weekday,2016-11-17,07:54:15,2016,11,7
1475,medialuna,2016-11-17 07:54:15,morning,weekday,2016-11-17,07:54:15,2016,11,7
1476,siblings,2016-11-17 08:06:20,morning,weekday,2016-11-17,08:06:20,2016,11,8
1477,siblings,2016-11-17 08:07:49,morning,weekday,2016-11-17,08:07:49,2016,11,8
1478,bread,2016-11-17 08:50:15,morning,weekday,2016-11-17,08:50:15,2016,11,8
1478,medialuna,2016-11-17 08:50:15,morning,weekday,2016-11-17,08:50:15,2016,11,8
1479,medialuna,2016-11-17 09:15:26,morning,weekday,2016-11-17,09:15:26,2016,11,9
1479,pastry,2016-11-17 09:15:26,morning,weekday,2016-11-17,09:15:26,2016,11,9
1480,keeping it local,2016-11-17 09:33:47,morning,weekday,2016-11-17,09:33:47,2016,11,9
1480,tea,2016-11-17 09:33:47,morning,weekday,2016-11-17,09:33:47,2016,11,9
1482,farm house,2016-11-17 10:07:52,morning,weekday,2016-11-17,10:07:52,2016,11,10
1483,pastry,2016-11-17 10:09:39,morning,weekday,2016-11-17,10:09:39,2016,11,10
1484,farm house,2016-11-17 10:10:01,morning,weekday,2016-11-17,10:10:01,2016,11,10
1485,tea,2016-11-17 10:10:33,morning,weekday,2016-11-17,10:10:33,2016,11,10
1486,tea,2016-11-17 10:19:29,morning,weekday,2016-11-17,10:19:29,2016,11,10
1486,scandinavian,2016-11-17 10:19:29,morning,weekday,2016-11-17,10:19:29,2016,11,10
1487,coffee,2016-11-17 10:43:33,morning,weekday,2016-11-17,10:43:33,2016,11,10
1487,muffin,2016-11-17 10:43:33,morning,weekday,2016-11-17,10:43:33,2016,11,10
1488,coffee,2016-11-17 10:48:58,morning,weekday,2016-11-17,10:48:58,2016,11,10
1490,bread,2016-11-17 10:51:35,morning,weekday,2016-11-17,10:51:35,2016,11,10
1491,farm house,2016-11-17 10:54:06,morning,weekday,2016-11-17,10:54:06,2016,11,10
1491,scandinavian,2016-11-17 10:54:06,morning,weekday,2016-11-17,10:54:06,2016,11,10
1491,coffee,2016-11-17 10:54:06,morning,weekday,2016-11-17,10:54:06,2016,11,10
1491,pastry,2016-11-17 10:54:06,morning,weekday,2016-11-17,10:54:06,2016,11,10
1492,coffee,2016-11-17 10:58:55,morning,weekday,2016-11-17,10:58:55,2016,11,10
1493,coffee,2016-11-17 11:06:46,morning,weekday,2016-11-17,11:06:46,2016,11,11
1493,keeping it local,2016-11-17 11:06:46,morning,weekday,2016-11-17,11:06:46,2016,11,11
1494,bread,2016-11-17 11:07:43,morning,weekday,2016-11-17,11:07:43,2016,11,11
1495,jam,2016-11-17 11:09:40,morning,weekday,2016-11-17,11:09:40,2016,11,11
1496,alfajores,2016-11-17 11:22:22,morning,weekday,2016-11-17,11:22:22,2016,11,11
1496,medialuna,2016-11-17 11:22:22,morning,weekday,2016-11-17,11:22:22,2016,11,11
1496,coffee,2016-11-17 11:22:22,morning,weekday,2016-11-17,11:22:22,2016,11,11
1496,bread,2016-11-17 11:22:22,morning,weekday,2016-11-17,11:22:22,2016,11,11
1497,coffee,2016-11-17 11:23:41,morning,weekday,2016-11-17,11:23:41,2016,11,11
1497,keeping it local,2016-11-17 11:23:41,morning,weekday,2016-11-17,11:23:41,2016,11,11
1498,coffee,2016-11-17 11:26:23,morning,weekday,2016-11-17,11:26:23,2016,11,11
1499,bread,2016-11-17 11:37:08,morning,weekday,2016-11-17,11:37:08,2016,11,11
1500,tea,2016-11-17 11:49:36,morning,weekday,2016-11-17,11:49:36,2016,11,11
1500,muffin,2016-11-17 11:49:36,morning,weekday,2016-11-17,11:49:36,2016,11,11
1501,coffee,2016-11-17 11:56:03,morning,weekday,2016-11-17,11:56:03,2016,11,11
1501,hot chocolate,2016-11-17 11:56:03,morning,weekday,2016-11-17,11:56:03,2016,11,11
1501,alfajores,2016-11-17 11:56:03,morning,weekday,2016-11-17,11:56:03,2016,11,11
1502,bread,2016-11-17 12:03:57,afternoon,weekday,2016-11-17,12:03:57,2016,11,12
1502,pastry,2016-11-17 12:03:57,afternoon,weekday,2016-11-17,12:03:57,2016,11,12
1502,bread,2016-11-17 12:03:57,afternoon,weekday,2016-11-17,12:03:57,2016,11,12
1503,coffee,2016-11-17 12:06:10,afternoon,weekday,2016-11-17,12:06:10,2016,11,12
1504,bread,2016-11-17 12:09:52,afternoon,weekday,2016-11-17,12:09:52,2016,11,12
1505,tea,2016-11-17 12:15:00,afternoon,weekday,2016-11-17,12:15:00,2016,11,12
1506,coffee,2016-11-17 12:19:45,afternoon,weekday,2016-11-17,12:19:45,2016,11,12
1506,sandwich,2016-11-17 12:19:45,afternoon,weekday,2016-11-17,12:19:45,2016,11,12
1507,bread,2016-11-17 12:21:08,afternoon,weekday,2016-11-17,12:21:08,2016,11,12
1508,soup,2016-11-17 12:23:30,afternoon,weekday,2016-11-17,12:23:30,2016,11,12
1509,coffee,2016-11-17 12:31:35,afternoon,weekday,2016-11-17,12:31:35,2016,11,12
1510,tea,2016-11-17 12:33:34,afternoon,weekday,2016-11-17,12:33:34,2016,11,12
1511,coffee,2016-11-17 12:34:23,afternoon,weekday,2016-11-17,12:34:23,2016,11,12
1511,soup,2016-11-17 12:34:23,afternoon,weekday,2016-11-17,12:34:23,2016,11,12
1511,art tray,2016-11-17 12:34:23,afternoon,weekday,2016-11-17,12:34:23,2016,11,12
1511,pastry,2016-11-17 12:34:23,afternoon,weekday,2016-11-17,12:34:23,2016,11,12
1512,hearty & seasonal,2016-11-17 12:49:02,afternoon,weekday,2016-11-17,12:49:02,2016,11,12
1512,mineral water,2016-11-17 12:49:02,afternoon,weekday,2016-11-17,12:49:02,2016,11,12
1512,alfajores,2016-11-17 12:49:02,afternoon,weekday,2016-11-17,12:49:02,2016,11,12
1513,bread,2016-11-17 12:49:29,afternoon,weekday,2016-11-17,12:49:29,2016,11,12
1514,coffee,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1514,hearty & seasonal,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1514,hearty & seasonal,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1514,alfajores,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1514,alfajores,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1514,cake,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1514,bread,2016-11-17 12:56:27,afternoon,weekday,2016-11-17,12:56:27,2016,11,12
1515,coffee,2016-11-17 12:58:29,afternoon,weekday,2016-11-17,12:58:29,2016,11,12
1516,bread,2016-11-17 13:09:34,afternoon,weekday,2016-11-17,13:09:34,2016,11,13
1517,cake,2016-11-17 13:18:58,afternoon,weekday,2016-11-17,13:18:58,2016,11,13
1518,bread,2016-11-17 13:21:43,afternoon,weekday,2016-11-17,13:21:43,2016,11,13
1519,fudge,2016-11-17 13:22:54,afternoon,weekday,2016-11-17,13:22:54,2016,11,13
1520,muffin,2016-11-17 13:23:36,afternoon,weekday,2016-11-17,13:23:36,2016,11,13
1521,bread,2016-11-17 13:25:21,afternoon,weekday,2016-11-17,13:25:21,2016,11,13
1521,coffee,2016-11-17 13:25:21,afternoon,weekday,2016-11-17,13:25:21,2016,11,13
1522,coffee,2016-11-17 13:33:52,afternoon,weekday,2016-11-17,13:33:52,2016,11,13
1522,hearty & seasonal,2016-11-17 13:33:52,afternoon,weekday,2016-11-17,13:33:52,2016,11,13
1522,sandwich,2016-11-17 13:33:52,afternoon,weekday,2016-11-17,13:33:52,2016,11,13
1522,bread,2016-11-17 13:33:52,afternoon,weekday,2016-11-17,13:33:52,2016,11,13
1523,soup,2016-11-17 13:36:34,afternoon,weekday,2016-11-17,13:36:34,2016,11,13
1523,coffee,2016-11-17 13:36:34,afternoon,weekday,2016-11-17,13:36:34,2016,11,13
1524,coffee,2016-11-17 13:38:20,afternoon,weekday,2016-11-17,13:38:20,2016,11,13
1524,hearty & seasonal,2016-11-17 13:38:20,afternoon,weekday,2016-11-17,13:38:20,2016,11,13
1524,keeping it local,2016-11-17 13:38:20,afternoon,weekday,2016-11-17,13:38:20,2016,11,13
1525,bread,2016-11-17 13:51:58,afternoon,weekday,2016-11-17,13:51:58,2016,11,13
1526,coffee,2016-11-17 13:53:52,afternoon,weekday,2016-11-17,13:53:52,2016,11,13
1526,coffee,2016-11-17 13:53:52,afternoon,weekday,2016-11-17,13:53:52,2016,11,13
1527,scandinavian,2016-11-17 13:55:53,afternoon,weekday,2016-11-17,13:55:53,2016,11,13
1528,coffee,2016-11-17 13:58:45,afternoon,weekday,2016-11-17,13:58:45,2016,11,13
1528,alfajores,2016-11-17 13:58:45,afternoon,weekday,2016-11-17,13:58:45,2016,11,13
1529,coffee,2016-11-17 14:02:11,afternoon,weekday,2016-11-17,14:02:11,2016,11,14
1530,soup,2016-11-17 14:27:22,afternoon,weekday,2016-11-17,14:27:22,2016,11,14
1530,brownie,2016-11-17 14:27:22,afternoon,weekday,2016-11-17,14:27:22,2016,11,14
1531,coffee,2016-11-17 14:35:58,afternoon,weekday,2016-11-17,14:35:58,2016,11,14
1531,coffee,2016-11-17 14:35:58,afternoon,weekday,2016-11-17,14:35:58,2016,11,14
1532,bread,2016-11-17 14:47:01,afternoon,weekday,2016-11-17,14:47:01,2016,11,14
1533,bread,2016-11-17 14:52:45,afternoon,weekday,2016-11-17,14:52:45,2016,11,14
1534,bread,2016-11-17 14:56:01,afternoon,weekday,2016-11-17,14:56:01,2016,11,14
1534,scandinavian,2016-11-17 14:56:01,afternoon,weekday,2016-11-17,14:56:01,2016,11,14
1534,coffee,2016-11-17 14:56:01,afternoon,weekday,2016-11-17,14:56:01,2016,11,14
1535,coffee,2016-11-17 15:01:21,afternoon,weekday,2016-11-17,15:01:21,2016,11,15
1535,coffee,2016-11-17 15:01:21,afternoon,weekday,2016-11-17,15:01:21,2016,11,15
1536,coffee,2016-11-17 15:13:25,afternoon,weekday,2016-11-17,15:13:25,2016,11,15
1537,soup,2016-11-17 15:14:51,afternoon,weekday,2016-11-17,15:14:51,2016,11,15
1538,coffee,2016-11-17 15:18:18,afternoon,weekday,2016-11-17,15:18:18,2016,11,15
1538,muffin,2016-11-17 15:18:18,afternoon,weekday,2016-11-17,15:18:18,2016,11,15
1539,cake,2016-11-17 15:30:16,afternoon,weekday,2016-11-17,15:30:16,2016,11,15
1539,bread,2016-11-17 15:30:16,afternoon,weekday,2016-11-17,15:30:16,2016,11,15
1539,hot chocolate,2016-11-17 15:30:16,afternoon,weekday,2016-11-17,15:30:16,2016,11,15
1540,coffee,2016-11-17 16:08:15,afternoon,weekday,2016-11-17,16:08:15,2016,11,16
1540,cake,2016-11-17 16:08:15,afternoon,weekday,2016-11-17,16:08:15,2016,11,16
1541,cake,2016-11-17 16:09:51,afternoon,weekday,2016-11-17,16:09:51,2016,11,16
1541,alfajores,2016-11-17 16:09:51,afternoon,weekday,2016-11-17,16:09:51,2016,11,16
1541,coffee,2016-11-17 16:09:51,afternoon,weekday,2016-11-17,16:09:51,2016,11,16
1541,tea,2016-11-17 16:09:51,afternoon,weekday,2016-11-17,16:09:51,2016,11,16
1542,bread,2016-11-17 16:15:13,afternoon,weekday,2016-11-17,16:15:13,2016,11,16
1543,coffee,2016-11-17 16:30:07,afternoon,weekday,2016-11-17,16:30:07,2016,11,16
1544,coffee,2016-11-17 16:32:44,afternoon,weekday,2016-11-17,16:32:44,2016,11,16
1544,tea,2016-11-17 16:32:44,afternoon,weekday,2016-11-17,16:32:44,2016,11,16
1544,hot chocolate,2016-11-17 16:32:44,afternoon,weekday,2016-11-17,16:32:44,2016,11,16
1544,brownie,2016-11-17 16:32:44,afternoon,weekday,2016-11-17,16:32:44,2016,11,16
1544,alfajores,2016-11-17 16:32:44,afternoon,weekday,2016-11-17,16:32:44,2016,11,16
1544,bread,2016-11-17 16:32:44,afternoon,weekday,2016-11-17,16:32:44,2016,11,16
1545,hot chocolate,2016-11-17 16:36:02,afternoon,weekday,2016-11-17,16:36:02,2016,11,16
1545,tea,2016-11-17 16:36:02,afternoon,weekday,2016-11-17,16:36:02,2016,11,16
1545,brownie,2016-11-17 16:36:02,afternoon,weekday,2016-11-17,16:36:02,2016,11,16
1545,alfajores,2016-11-17 16:36:02,afternoon,weekday,2016-11-17,16:36:02,2016,11,16
1546,coffee,2016-11-17 16:37:28,afternoon,weekday,2016-11-17,16:37:28,2016,11,16
1547,scandinavian,2016-11-17 17:00:54,evening,weekday,2016-11-17,17:00:54,2016,11,17
1548,coffee,2016-11-17 17:16:52,evening,weekday,2016-11-17,17:16:52,2016,11,17
1548,cookies,2016-11-17 17:16:52,evening,weekday,2016-11-17,17:16:52,2016,11,17
1549,bread,2016-11-17 17:31:43,evening,weekday,2016-11-17,17:31:43,2016,11,17
1549,coffee,2016-11-17 17:31:43,evening,weekday,2016-11-17,17:31:43,2016,11,17
1550,coffee,2016-11-18 08:10:57,morning,weekday,2016-11-18,08:10:57,2016,11,8
1550,bread,2016-11-18 08:10:57,morning,weekday,2016-11-18,08:10:57,2016,11,8
1551,coffee,2016-11-18 08:21:22,morning,weekday,2016-11-18,08:21:22,2016,11,8
1551,medialuna,2016-11-18 08:21:22,morning,weekday,2016-11-18,08:21:22,2016,11,8
1552,coffee,2016-11-18 08:35:17,morning,weekday,2016-11-18,08:35:17,2016,11,8
1552,coffee,2016-11-18 08:35:17,morning,weekday,2016-11-18,08:35:17,2016,11,8
1553,coffee,2016-11-18 08:38:25,morning,weekday,2016-11-18,08:38:25,2016,11,8
1554,medialuna,2016-11-18 08:43:53,morning,weekday,2016-11-18,08:43:53,2016,11,8
1554,pastry,2016-11-18 08:43:53,morning,weekday,2016-11-18,08:43:53,2016,11,8
1555,coffee,2016-11-18 08:54:50,morning,weekday,2016-11-18,08:54:50,2016,11,8
1555,tea,2016-11-18 08:54:50,morning,weekday,2016-11-18,08:54:50,2016,11,8
1555,pastry,2016-11-18 08:54:50,morning,weekday,2016-11-18,08:54:50,2016,11,8
1555,muffin,2016-11-18 08:54:50,morning,weekday,2016-11-18,08:54:50,2016,11,8
1556,coffee,2016-11-18 09:06:40,morning,weekday,2016-11-18,09:06:40,2016,11,9
1556,pastry,2016-11-18 09:06:40,morning,weekday,2016-11-18,09:06:40,2016,11,9
1557,bread,2016-11-18 09:08:13,morning,weekday,2016-11-18,09:08:13,2016,11,9
1557,coffee,2016-11-18 09:08:13,morning,weekday,2016-11-18,09:08:13,2016,11,9
1557,keeping it local,2016-11-18 09:08:13,morning,weekday,2016-11-18,09:08:13,2016,11,9
1558,bread,2016-11-18 09:12:43,morning,weekday,2016-11-18,09:12:43,2016,11,9
1558,bread,2016-11-18 09:12:43,morning,weekday,2016-11-18,09:12:43,2016,11,9
1558,pastry,2016-11-18 09:12:43,morning,weekday,2016-11-18,09:12:43,2016,11,9
1559,coffee,2016-11-18 09:14:42,morning,weekday,2016-11-18,09:14:42,2016,11,9
1559,medialuna,2016-11-18 09:14:42,morning,weekday,2016-11-18,09:14:42,2016,11,9
1560,bread,2016-11-18 09:24:38,morning,weekday,2016-11-18,09:24:38,2016,11,9
1561,coffee,2016-11-18 09:26:06,morning,weekday,2016-11-18,09:26:06,2016,11,9
1562,coffee,2016-11-18 09:26:42,morning,weekday,2016-11-18,09:26:42,2016,11,9
1562,coffee,2016-11-18 09:26:42,morning,weekday,2016-11-18,09:26:42,2016,11,9
1563,bread,2016-11-18 09:52:49,morning,weekday,2016-11-18,09:52:49,2016,11,9
1564,bread,2016-11-18 09:55:12,morning,weekday,2016-11-18,09:55:12,2016,11,9
1564,tea,2016-11-18 09:55:12,morning,weekday,2016-11-18,09:55:12,2016,11,9
1564,pastry,2016-11-18 09:55:12,morning,weekday,2016-11-18,09:55:12,2016,11,9
1565,coffee,2016-11-18 10:06:25,morning,weekday,2016-11-18,10:06:25,2016,11,10
1565,cookies,2016-11-18 10:06:25,morning,weekday,2016-11-18,10:06:25,2016,11,10
1566,bread,2016-11-18 10:07:57,morning,weekday,2016-11-18,10:07:57,2016,11,10
1566,bread,2016-11-18 10:07:57,morning,weekday,2016-11-18,10:07:57,2016,11,10
1567,coffee,2016-11-18 10:08:41,morning,weekday,2016-11-18,10:08:41,2016,11,10
1568,coffee,2016-11-18 10:11:26,morning,weekday,2016-11-18,10:11:26,2016,11,10
1569,tea,2016-11-18 10:34:10,morning,weekday,2016-11-18,10:34:10,2016,11,10
1569,bread,2016-11-18 10:34:10,morning,weekday,2016-11-18,10:34:10,2016,11,10
1570,coffee,2016-11-18 10:41:01,morning,weekday,2016-11-18,10:41:01,2016,11,10
1570,coffee,2016-11-18 10:41:01,morning,weekday,2016-11-18,10:41:01,2016,11,10
1570,medialuna,2016-11-18 10:41:01,morning,weekday,2016-11-18,10:41:01,2016,11,10
1570,bread,2016-11-18 10:41:01,morning,weekday,2016-11-18,10:41:01,2016,11,10
1571,bread,2016-11-18 10:48:08,morning,weekday,2016-11-18,10:48:08,2016,11,10
1572,pastry,2016-11-18 10:49:51,morning,weekday,2016-11-18,10:49:51,2016,11,10
1572,coffee,2016-11-18 10:49:51,morning,weekday,2016-11-18,10:49:51,2016,11,10
1573,coffee,2016-11-18 10:55:19,morning,weekday,2016-11-18,10:55:19,2016,11,10
1573,pastry,2016-11-18 10:55:19,morning,weekday,2016-11-18,10:55:19,2016,11,10
1574,coffee,2016-11-18 10:58:04,morning,weekday,2016-11-18,10:58:04,2016,11,10
1574,bread,2016-11-18 10:58:04,morning,weekday,2016-11-18,10:58:04,2016,11,10
1574,alfajores,2016-11-18 10:58:04,morning,weekday,2016-11-18,10:58:04,2016,11,10
1575,coffee,2016-11-18 11:04:01,morning,weekday,2016-11-18,11:04:01,2016,11,11
1576,bread,2016-11-18 11:14:26,morning,weekday,2016-11-18,11:14:26,2016,11,11
1577,bread,2016-11-18 11:16:44,morning,weekday,2016-11-18,11:16:44,2016,11,11
1578,farm house,2016-11-18 11:18:02,morning,weekday,2016-11-18,11:18:02,2016,11,11
1579,bread,2016-11-18 11:20:21,morning,weekday,2016-11-18,11:20:21,2016,11,11
1580,coffee,2016-11-18 11:21:08,morning,weekday,2016-11-18,11:21:08,2016,11,11
1580,tea,2016-11-18 11:21:08,morning,weekday,2016-11-18,11:21:08,2016,11,11
1581,coffee,2016-11-18 11:22:32,morning,weekday,2016-11-18,11:22:32,2016,11,11
1582,coffee,2016-11-18 11:24:28,morning,weekday,2016-11-18,11:24:28,2016,11,11
1583,coffee,2016-11-18 11:36:39,morning,weekday,2016-11-18,11:36:39,2016,11,11
1583,soup,2016-11-18 11:36:39,morning,weekday,2016-11-18,11:36:39,2016,11,11
1584,soup,2016-11-18 11:36:59,morning,weekday,2016-11-18,11:36:59,2016,11,11
1585,farm house,2016-11-18 11:48:21,morning,weekday,2016-11-18,11:48:21,2016,11,11
1585,pastry,2016-11-18 11:48:21,morning,weekday,2016-11-18,11:48:21,2016,11,11
1586,soup,2016-11-18 11:50:39,morning,weekday,2016-11-18,11:50:39,2016,11,11
1587,coffee,2016-11-18 11:54:07,morning,weekday,2016-11-18,11:54:07,2016,11,11
1588,coffee,2016-11-18 12:16:27,afternoon,weekday,2016-11-18,12:16:27,2016,11,12
1588,coffee,2016-11-18 12:16:27,afternoon,weekday,2016-11-18,12:16:27,2016,11,12
1588,brownie,2016-11-18 12:16:27,afternoon,weekday,2016-11-18,12:16:27,2016,11,12
1589,coffee,2016-11-18 12:34:49,afternoon,weekday,2016-11-18,12:34:49,2016,11,12
1589,bread,2016-11-18 12:34:49,afternoon,weekday,2016-11-18,12:34:49,2016,11,12
1589,sandwich,2016-11-18 12:34:49,afternoon,weekday,2016-11-18,12:34:49,2016,11,12
1590,coffee,2016-11-18 12:38:59,afternoon,weekday,2016-11-18,12:38:59,2016,11,12
1591,sandwich,2016-11-18 12:56:13,afternoon,weekday,2016-11-18,12:56:13,2016,11,12
1591,soup,2016-11-18 12:56:13,afternoon,weekday,2016-11-18,12:56:13,2016,11,12
1591,bread,2016-11-18 12:56:13,afternoon,weekday,2016-11-18,12:56:13,2016,11,12
1591,tea,2016-11-18 12:56:13,afternoon,weekday,2016-11-18,12:56:13,2016,11,12
1592,soup,2016-11-18 12:58:38,afternoon,weekday,2016-11-18,12:58:38,2016,11,12
1592,art tray,2016-11-18 12:58:38,afternoon,weekday,2016-11-18,12:58:38,2016,11,12
1592,my-5 fruit shoot,2016-11-18 12:58:38,afternoon,weekday,2016-11-18,12:58:38,2016,11,12
1592,bread,2016-11-18 12:58:38,afternoon,weekday,2016-11-18,12:58:38,2016,11,12
1592,muffin,2016-11-18 12:58:38,afternoon,weekday,2016-11-18,12:58:38,2016,11,12
1593,tea,2016-11-18 12:59:40,afternoon,weekday,2016-11-18,12:59:40,2016,11,12
1593,sandwich,2016-11-18 12:59:40,afternoon,weekday,2016-11-18,12:59:40,2016,11,12
1594,bread,2016-11-18 13:14:11,afternoon,weekday,2016-11-18,13:14:11,2016,11,13
1594,soup,2016-11-18 13:14:11,afternoon,weekday,2016-11-18,13:14:11,2016,11,13
1595,soup,2016-11-18 13:15:48,afternoon,weekday,2016-11-18,13:15:48,2016,11,13
1595,tea,2016-11-18 13:15:48,afternoon,weekday,2016-11-18,13:15:48,2016,11,13
1597,farm house,2016-11-18 13:41:47,afternoon,weekday,2016-11-18,13:41:47,2016,11,13
